0,1,2,3,4,5
"channel-id=""-1""","tvg-id=""x""","tvg-logo=""https://i.postimg.cc/srjqfrjc/cine-life.png""","group-title=""x""", cine life,https://magselect-stirr.amagi.tv/playlist720p.m3u8
"channel-id=""-1""","tvg-id=""x""","tvg-logo=""https://i.postimg.cc/srjqfrjc/cine-life.png""","group-title=""x""", cine life,https://magselect-stirr.amagi.tv/playlist720p.m3u8
"channel-id=""-1""","tvg-id=""x""","tvg-logo=""https://i.postimg.cc/srjqfrjc/cine-life.png""","group-title=""x""", cine life,https://magselect-stirr.amagi.tv/playlist720p.m3u8
"channel-id=""-1""","tvg-id=""x""","tvg-logo=""https://i.postimg.cc/srjqfrjc/cine-life.png""","group-title=""x""", cine life,https://magselect-stirr.amagi.tv/playlist720p.m3u8
"channel-id=""-1""","tvg-id=""x""","tvg-logo=""https://3.bp.blogspot.com/-inh3beycloo/xwvcy2zopui/aaaaaaaamxi/yrwbgea3orqf7ltrce2vtv20tpoqysiygclcbgas/s320/phtv.png""","group-title=""x""", fashion tv midnite secrets_,http://fash1043.cloudycdn.services/slive/_definst_/ftv_ftv_midnite_k1y_27049_midnite_secr_108_hls.smil/chunklist.m3u8
"channel-id=""-1""","tvg-id=""x""","tvg-logo=""https://3.bp.blogspot.com/-inh3beycloo/xwvcy2zopui/aaaaaaaamxi/yrwbgea3orqf7ltrce2vtv20tpoqysiygclcbgas/s320/phtv.png""","group-title=""x""", fashion tv midnite secrets_,http://fash1043.cloudycdn.services/slive/_definst_/ftv_ftv_midnite_k1y_27049_midnite_secr_108_hls.smil/chunklist.m3u8
"channel-id=""-1""","tvg-id=""x""","tvg-logo=""https://3.bp.blogspot.com/-inh3beycloo/xwvcy2zopui/aaaaaaaamxi/yrwbgea3orqf7ltrce2vtv20tpoqysiygclcbgas/s320/phtv.png""","group-title=""x""", fashion tv midnite secrets_,http://fash1043.cloudycdn.services/slive/_definst_/ftv_ftv_midnite_k1y_27049_midnite_secr_108_hls.smil/chunklist.m3u8
"channel-id=""-1""","tvg-id=""x""","tvg-logo=""https://3.bp.blogspot.com/-inh3beycloo/xwvcy2zopui/aaaaaaaamxi/yrwbgea3orqf7ltrce2vtv20tpoqysiygclcbgas/s320/phtv.png""","group-title=""x""", fashion tv midnite secrets_,http://fash1043.cloudycdn.services/slive/_definst_/ftv_ftv_midnite_k1y_27049_midnite_secr_108_hls.smil/chunklist.m3u8
"channel-id=""-1""","tvg-id=""x""","tvg-logo=""https://3.bp.blogspot.com/-inh3beycloo/xwvcy2zopui/aaaaaaaamxi/yrwbgea3orqf7ltrce2vtv20tpoqysiygclcbgas/s320/phtv.png""","group-title=""x""", fashion tv midnite secrets_,http://fash1043.cloudycdn.services/slive/_definst_/ftv_ftv_midnite_k1y_27049_midnite_secr_108_hls.smil/chunklist.m3u8
"channel-id=""-1""","tvg-id=""x""","tvg-logo=""https://3.bp.blogspot.com/-inh3beycloo/xwvcy2zopui/aaaaaaaamxi/yrwbgea3orqf7ltrce2vtv20tpoqysiygclcbgas/s320/phtv.png""","group-title=""x""", fashion tv midnite secrets_,http://fash1043.cloudycdn.services/slive/_definst_/ftv_ftv_midnite_k1y_27049_midnite_secr_108_hls.smil/chunklist.m3u8
